Air District Name,Regulation,Rules,RuleType,Stringency,OriginalAdoptionDate,CurrentActionType,CurrentActionDate,Effective Date,SourceType,Applicability,Pollutants,Regulatory Text,Regulatory Text Underline Strikeout,Staff Report,Board Package
Placer County APCD,6: Fees,608: Control Council Fee,General,n/a,9/7/1993 0:00:00,Amend,2/10/2011 0:00:00,2/10/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2376.pdf,,,
Placer County APCD,6: Fees,"610: Air Toxics ""Hot Spots"" Fees",General,n/a,8/24/1995 0:00:00,Amend,10/9/2014 0:00:00,10/9/2014,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2377.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,701: General,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2378.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,702: Filing Petitions,General,n/a,11/12/1974 0:00:00,Amend,4/21/1981 0:00:00,4/21/1981,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2379.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,703: Contents Of Petition,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2380.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,704: Petitions For Variances,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2381.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,705: Appeal From Denial,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2382.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,706: Failure To Comply With Rules,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2383.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,707: Answers,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2384.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,708: Dismissal Of Petition,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2385.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,709: Place Of Hearing,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2386.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,710: Notice Of Hearing,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2387.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,711: Evidence,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2388.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,712: Preliminary Matters,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2389.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,713: Official Notice,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2390.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,714: Continuances,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2391.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,715: Decision,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2392.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,716: Effective Date Of Decision,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2393.pdf,,,
Placer County APCD,7: Procedure Before The Hearing Board,717: Lack Of Permit,General,n/a,11/12/1974 0:00:00,Amend,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2394.pdf,,,
Placer County APCD,8: Enforcement,801: Enforcement,General,n/a,5/24/1977 0:00:00,Adopt,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2396.pdf,,,
Placer County APCD,8: Enforcement,802: Authority To Arrest,General,n/a,5/24/1977 0:00:00,Adopt,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2397.pdf,,,
Placer County APCD,8: Enforcement,803: Penalties,General,n/a,5/24/1977 0:00:00,Amend,2/14/2002 0:00:00,2/14/2002,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2398.pdf,,,
Placer County APCD,8: Enforcement,804: Order For Abatement,General,n/a,5/24/1977 0:00:00,Adopt,5/24/1977 0:00:00,5/24/1977,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2399.pdf,,,
Placer County APCD,8: Enforcement,806: Administrative Civil Penalties,General,n/a,4/13/2000 0:00:00,Adopt,4/13/2000 0:00:00,4/13/2000,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID2395.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,101: General Provisions And Definitions,General,n/a,8/1/1962 0:00:00,Amend,10/27/2011 0:00:00,10/27/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3544.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,102: Circumvention,General,n/a,5/15/1972 0:00:00,Adopt,5/15/1972 0:00:00,5/15/1972,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3545.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,103: Exceptions,General,n/a,9/24/1973 0:00:00,Adopt,9/24/1973 0:00:00,9/24/1973,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3546.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,104: General Conformity,General,n/a,11/3/1994 0:00:00,Adopt,11/3/1994 0:00:00,11/3/1994,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3547.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,105: Emission Statement,General,n/a,4/20/1993 0:00:00,Amend,9/5/1996 0:00:00,9/5/1996,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3548.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,107: Alternative Compliance,General,n/a,8/1/1996 0:00:00,Amend,7/25/2013 0:00:00,7/25/2013,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3549.pdf,,,
Sacramento Metropolitan AQMD,1: General Provisions & Definitions,108: Minor Violations,General,n/a,10/1/1998 0:00:00,Adopt,10/1/1998 0:00:00,10/1/1998,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3550.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,201: General Permit Requirements,General,n/a,11/29/1971 0:00:00,Amend,8/24/2006 0:00:00,8/24/2006,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3551.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,202: New Source Review,NSR,n/a,9/20/1976 0:00:00,Amend,8/23/2012 0:00:00,8/23/2012,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3552.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,203: Prevention Of Significant Deterioration,NSR,n/a,2/26/1991 0:00:00,Amend,1/27/2011 0:00:00,8/19/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3553.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,204: Emission Reduction Credits,NSR,n/a,12/15/1992 0:00:00,Amend,9/5/1996 0:00:00,9/5/1996,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3554.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,205: Community Bank And Priority Reserve Bank,NSR,n/a,11/3/1994 0:00:00,Amend,5/23/2013 0:00:00,5/23/2013,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3555.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,206: Mobile And Transportation Source Emission Reduction Credits,Transportation Control Measure,n/a,11/15/1992 0:00:00,Amend,12/5/1996 0:00:00,10/5/1996,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3556.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,207: Title V - Federal Operating Permit Program,Federal,n/a,6/7/1994 0:00:00,Amend,7/28/2011 0:00:00,7/28/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3557.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,208: Acid Rain,Federal,n/a,8/1/1996 0:00:00,Adopt,8/1/1996 0:00:00,8/1/1996,General,All,Acid Rain,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3558.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,209: Limiting Potential To Emit,NSR,n/a,11/2/1995 0:00:00,Amend,4/26/2001 0:00:00,4/26/2001,General,All,"All Pollutants, HAPs",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3559.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,210: Synthetic Minor Source Status,Federal,n/a,11/2/1995 0:00:00,Amend,12/4/1997 0:00:00,11/12/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3560.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,211: Maximum Achievable Control Technology Requirements For Major Sources Of Hazardous Air Pollutants,Federal,n/a,1/28/1999 0:00:00,Adopt,1/28/1999 0:00:00,1/28/1999,General,All,HAPs,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3561.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,213: Federal Major Modifications,NSR,n/a,3/23/2006 0:00:00,Adopt,3/23/2006 0:00:00,3/23/2006,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3562.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,214: Federal New Source Review,NSR,n/a,10/28/2010 0:00:00,Amend,8/23/2012 0:00:00,8/23/2012,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3563.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,215: Agricultural Permit Requirements And New Agricultural Permit Review,NSR,n/a,8/24/2006 0:00:00,Amend,10/28/2010 0:00:00,8/19/2011,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3564.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,217: Public Notice Requirements For Permits,NSR,n/a,8/23/2012 0:00:00,Adopt,8/23/2012 0:00:00,8/23/2012,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3565.pdf,,,
Sacramento Metropolitan AQMD,2: Permits,250: Sacramento Carbon Exchange Program,General,n/a,3/25/2010 0:00:00,Adopt,3/25/2010 0:00:00,3/25/2010,General,All,GHGs,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3566.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,301: Permit Fees - Stationary Source,General,n/a,11/29/1971 0:00:00,Amend,7/25/2013 0:00:00,7/25/2013,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3567.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,302: Hearing Board Fees,General,n/a,9/29/1971 0:00:00,Amend,2/5/1998 0:00:00,2/5/1998,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3568.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,303: Agricultural Burning Permit Fees,General,n/a,3/20/1979 0:00:00,Amend,3/2/1995 0:00:00,3/2/1995,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3569.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,304: Plan Fees,General,n/a,5/31/1989 0:00:00,Amend,5/26/2005 0:00:00,5/26/2005,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3570.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,305: Environmental Document Preparation And Processing Fees,General,n/a,5/18/1993 0:00:00,Adopt,5/18/1993 0:00:00,5/18/1993,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3571.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,306: Air Toxics Fees,General,n/a,2/18/1992 0:00:00,Amend,5/23/2013 0:00:00,3/23/2013,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3572.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,307: Clean Air Act Fees,General,n/a,9/26/2002 0:00:00,Adopt,9/26/2002 0:00:00,9/26/2002,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3573.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,310: Permit Fees - Agricultural Source,General,n/a,10/26/2006 0:00:00,Adopt,10/26/2006 0:00:00,10/26/2006,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3574.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,311: Registration Fees For Agricultural Compression Ignition Engines,General,n/a,7/24/2008 0:00:00,Adopt,7/24/2008 0:00:00,7/24/2008,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3575.pdf,,,
Sacramento Metropolitan AQMD,3: Fees,350: Greenhouse Gas Program Fees,General,n/a,4/29/2010 0:00:00,Adopt,4/29/2010 0:00:00,4/29/2010,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3576.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,401: Ringelmann Chart,Prohibitory,Not Determined,8/3/1977 0:00:00,Amend,4/19/1983 0:00:00,4/19/1983,General,All,Visible Emissions,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3577.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,402: Nuisance,Prohibitory,Not Determined,8/3/1977 0:00:00,Adopt,8/3/1977 0:00:00,8/3/1977,General,All,All Pollutants,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3578.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,403: Fugitive Dust,Prohibitory,Not Determined,8/3/1977 0:00:00,Adopt,8/3/1977 0:00:00,8/3/1977,General,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3579.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,404: Particulate Matter,Prohibitory,Not Determined,3/11/1970 0:00:00,Amend,11/20/1984 0:00:00,11/20/1984,General,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3580.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,405: Dust And Condensed Fumes,Prohibitory,Not Determined,8/1/1962 0:00:00,Amend,8/3/1977 0:00:00,8/3/1977,Point,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3581.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,406: Specific Contaminants,Prohibitory,Not Determined,3/11/1970 0:00:00,Amend,12/6/1978 0:00:00,12/6/1978,General,All,"PM, PM10, SOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3582.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,407: Open Burning,Prohibitory,BARCT,3/11/1970 0:00:00,Amend,6/4/1998 0:00:00,6/4/1998,General,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3583.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,408: Incinerator Burning,Prohibitory,Not Determined,3/11/1970 0:00:00,Amend,6/1/1976 0:00:00,6/1/1976,Point,All,"PM, PM10, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3584.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,409: Orchard Heaters,Prohibitory,Not Determined,5/15/1972 0:00:00,Amend,6/1/1976 0:00:00,6/1/1976,Point,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3585.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,410: Reduction Of Animal Matter,Prohibitory,Not Determined,5/15/1972 0:00:00,Amend,8/3/1977 0:00:00,8/3/1977,Point,All,"Odor, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3586.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,"411: NOx From Boilers, Process Heaters And Steam Generators",Prohibitory,BARCT,2/2/1995 0:00:00,Amend,8/23/2007 0:00:00,8/23/2007,Point,All,"CO, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3587.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,412: Stationary Internal Combustion Engines Located At Major Stationary Sources Of NOx,Prohibitory,BARCT,6/1/1995 0:00:00,Adopt,6/1/1995 0:00:00,6/1/1995,Point,All,"CO, NMHC, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3588.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,413: Stationary Gas Turbines,Prohibitory,BARCT,4/6/1995 0:00:00,Amend,3/24/2005 0:00:00,3/24/2005,Point,All,NOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3589.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,"414: Water Heaters, Boilers And Process Heaters Rated Less Than 1,000,000 Btu Per Hour",Prohibitory,BARCT,8/1/1996 0:00:00,Amend,10/25/2018 0:00:00,10/25/2018,Point,All,"CO, NOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3590.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3590ulso.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3590sr.pdf,
Sacramento Metropolitan AQMD,4: Prohibitions,417: Wood Burning Appliances,Prohibitory,BARCT,10/26/2006 0:00:00,Adopt,10/26/2006 0:00:00,10/26/2006,Point,All,"PM, PM10",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3591.pdf,,,
Sacramento Metropolitan AQMD,4: Prohibitions,419: NOx From Miscellaneous Combustion Units,Prohibitory,BARCT,7/26/2018 0:00:00,Amend,10/25/2018 0:00:00,10/25/2018,Point,All,NOX,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3632.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3632ulso.pdf,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID3632sr.pdf,
